pace,n./v.,4
pacific,adj./n.,5
pack,n./v.,2
package,n./v.,2
packet,n.,5
pact,n.,6
pad,n./v.,3
paddle,n./v.,5
page,n.,1
pail,n.,3
pain,n./v.,2
painful,adj.,2
paint,n./v.,1
painter,n.,2
painting,n.,2
pair,n./v.,1
pajamas,n.,2
pal,n.,3
palace,n.,3
pale,adj.,3
palm,n.,2
pamphlet,n./v.,6
pan,n.,2
pancake,n.,3
panda,n.,2
pane,n.,5
panel,n.,4
panic,n./v.,3
pants,n.,1
trousers,n.,1
papa,n.,1
pop,n.,1
papaya,n.,2
paper,n./v.,1
parachute,n./v.,4
parade,n./v.,3
paradise,n.,3
paradox,n.,5
paragraph,n.,4
parallel,adj./n./v.,5
paralyze,v.,6
parcel,n./v.,3
pardon,n./v.,2
parent,n.,1
parents,n.,1
park,n.,1
park,v.,1
parliament,n.,6
parlor,n.,5
parrot,n./v.,2
part,n.,1
part,v.,1
partial,adj.,4
participant,n.,5
participate,v.,3
participation,n.,4
participle,n.,4
particle,n.,5
particular,adj.,2
partly,adv.,5
partner,n.,2
partnership,n.,4
party,n./v.,1
pass,v./n.,1
passage,n.,3
passenger,n.,2
passion,n.,3
passionate,adj.,5
passive,adj.,4
passport,n.,3
password,n.,3
past,prep./adv.,1
past,adj./n.,1
pasta,n.,4
paste,n./v.,2
pastime,n.,5
pastry,n.,5
pat,v./n.,2
patch,n./v.,5
patent,n./adj./v.,5
path,n.,2
pathetic,adj.,6
patience,n.,3
patient,adj.,2
patient,n.,2
patriot,n.,5
patriotic,adj.,6
patrol,n./v.,5
patron,n.,5
pattern,n./v.,2
pause,v./n.,3
pave,v./(n.),3
pavement,v./(n.),3
paw,n./v.,3
pay,v./(n.),1
payment,v./(n.),1
pay,n.,3
salary,n.,3
wage,n.,3
wages,n.,3
PDA,n.,6
personal digital assistant,n.,6
pea,n.,3
peace,n.,2
peaceful,adj.,2
peach,n.,2
peacock,n.,5
peak,n./v.,3
peanut,n.,2
pear,n.,2
pearl,n.,3
peasant,n.,5
pebble,n.,4
peck,v./n.,5
peculiar,adj.,4
pedal,n./v.,4
peddle,v.,6
peddler,n.,5
pedestrian,n./adj.,6
peek,v./n.,5
peel,v./n.,3
peep,v./n.,3
peer,n.,4
peer,v.,4
peg,n./v.,5
pen,n./v.,1
penalty,n.,4
pencil,n./v.,1
penetrate,v.,5
penguin,n.,2
peninsula,n.,6
penny,n.,3
pension,n./v.,6
people,n./v.,1
pepper,n./v.,2
per,prep.,2
perceive,v.,5
percent,n.,4
per cent,n.,4
percentage,n.,4
perception,n.,6
perch,n./v.,5
perfect,adj./v./n.,2
perfection,n.,4
perform,v.,3
performance,n.,3
performer,n.,5
perfume,n./v.,4
perhaps,adv.,1
peril,n./v.,5
period,n.,2
perish,v.,5
permanent,adj.,4
permissible,adj.,5
permission,n.,3
permit,v./n.,3
perseverance,n.,6
persevere,v.,6
persist,v.,5
persistence,n.,6
persistent,adj.,6
person,n.,1
personal,adj.,2
personality,n.,3
personnel,n.,5
perspective,n./adj.,6
persuade,v.,3
persuasion,n.,4
persuasive,adj.,4
pessimism,n.,5
pessimistic,adj.,4
pest,n.,3
pesticide,n.,6
pet,n./v.,1
petal,n.,4
petroleum,n.,6
petty,adj.,6
pharmacist,n.,6
pharmacy,n.,6
phase,n./v.,6
phenomenon,n.,4
philosopher,n.,4
philosophical,adj.,4
philosophy,n.,4
photograph,n./v.,2
photo,n./v.,2
photographer,n.,2
photographic,adj.,6
photography,n.,4
phrase,n./v.,2
physical,adj.,4
physician,n.,4
doctor,n.,4
physicist,n.,4
physics,n.,4
pianist,n.,4
piano,n.,1
pick,v./n.,2
pickle,n./v.,3
pickpocket,n.,4
picnic,n./v.,2
picture,n./v.,1
picturesque,adj.,6
pie,n.,1
piece,n./v.,1
pier,n.,5
pierce,v.,6
piety,n.,6
pig,n./v.,1
pigeon,n.,2
pile,n./v.,2
pilgrim,n.,5
pill,n.,3
pillar,n.,5
pillow,n./v.,2
pilot,n./v.,3
pimple,n.,5
pin,n./v.,2
pinch,v./n.,5
pine,n.,3
pineapple,n.,2
ping-pong,n.,2
table tennis,n.,2
pink,adj./n.,2
pint,n.,3
pioneer,n./v.,4
pious,adj.,6
pipe,n./v.,2
pipeline,n.,6
pirate,n./v.,4
piss,v./n.,5
pistol,n./v.,5
pit,n./v.,3
pitch,v./n.,2
pitcher,n.,6
pity,n./v.,3
pizza,n.,2
place,n./v.,1
plague,n.,5
plain,adj.,2
plain,n.,2
plan,n./v.,1
planet,n.,2
plant,n.,1
plant,n./v.,1
plantation,n.,5
plastic,n./adj.,3
plate,n./v.,2
platform,n.,2
play,v./n.,1
player,n.,1
playful,adj.,2
playground,n.,1
playwright,n.,5
plea,n.,5
plead,v.,5
pleasant,adj.,2
please,v.,1
pleasure,n.,2
pledge,n./v.,5
plentiful,adj.,4
plenty,pron./n./adv.,3
plight,n.,6
plot,n./v.,4
plow,n./v.,5
pluck,v./n.,5
plug,n./v.,3
plum,n.,3
plumber,n.,3
plunge,v./n.,5
plural,adj./n.,4
plus,prep./n./adj.,2
p.m.,adv.,4
pm,adv.,4
P.M.,adv.,4
PM,adv.,4
pneumonia,n.,6
poach,v.,6
poacher,n.,6
pocket,n./v.,1
pocketbook,n.,5
poem,n.,2
poet,n.,2
poetic,adj.,5
poetry,n.,1
point,v.,1
point,n.,1
poison,n./v.,2
poisonous,adj.,4
poke,v./n.,5
polar,adj.,5
pole,n.,3
police,n./v.,1
policeman,n.,1
cop,n.,1
policy,n.,2
polish,v./n.,4
polite,adj.,2
political,adj.,3
politician,n.,3
politics,n.,3
poll,n./v.,3
pollutant,adj./n.,6
pollute,v.,3
pollution,n.,4
pond,n.,1
ponder,v.,6
pony,n.,3
pool,n./v.,1
poor,adj.,1
pop,v./n./adv./adj.,3
pop,adj./n.,3
popular,adj./n.,3
popcorn,n.,1
popular,adj.,2
popularity,n.,4
populate,v.,6
population,n.,2
porcelain,n.,3
china,n.,3
porch,n.,5
pork,n.,2
port,n.,2
portable,adj.,4
porter,n.,4
portion,n./v.,3
portrait,n.,3
portray,v.,4
pose,v./n.,2
position,n./v.,1
positive,adj./n.,2
possess,v.,4
possession,n.,4
possibility,n.,2
possible,adj.,1
post,n./v.,2
post,n./v./adv.,2
post,n./v.,2
postage,n.,3
postcard,n.,2
poster,n.,3
postpone,v./(n.),3
postponement,v./(n.),3
posture,n./v.,6
pot,n./v.,2
potato,n.,2
potential,adj./n.,5
pottery,n.,3
ceramic,n.,3
ceramics,n.,3
poultry,n.,5
pound,n.,2
pound,v.,2
pour,v.,3
poverty,n.,3
powder,n./v.,3
power,n./v.,1
powerful,adj.,2
practical,adj.,3
practice,n./v.,1
prairie,n.,5
praise,v./n.,2
pray,v.,2
prayer,n.,3
preach,v.,5
precaution,n.,5
precede,v.,6
precedent,n.,6
precious,adj.,3
precise,adj.,4
precision,n.,6
predecessor,n.,6
predict,v.,4
prediction,n.,6
preface,n./v.,6
prefer,v.,2
preferable,adj.,4
preference,n.,5
pregnancy,n.,4
pregnant,adj.,4
prehistoric,adj.,5
prejudice,n./v.,6
preliminary,adj./n.,6
premature,adj.,6
premier,n./adj.,6
preparation,n.,3
prepare,v.,1
preposition,n.,4
prescribe,v.,6
prescription,n.,6
presence,n.,2
present,adj./n.,2
present,n.,2
present,v.,2
presentation,n.,4
preservation,n.,4
preserve,v.,4
preside,v.,6
presidency,n.,6
president,n.,2
presidential,adj.,6
press,n.,2
press,v./n.,2
pressure,n./v.,3
prestige,n.,6
presume,v.,6
pretend,v.,3
pretty,adj.,1
pretty,adv.,1
prevail,v.,5
prevent,v.,3
prevention,n.,4
preventive,adj./n.,6
preview,n./v.,5
previous,adj.,3
prey,n./v.,5
price,n./v.,1
priceless,adj.,5
prick,v./n.,5
pride,n./v.,2
priest,n.,3
primary,adj.,3
prime,adj./n.,4
primitive,adj.,4
prince,n.,2
princess,n.,2
principal,adj.,2
principal,n.,2
principle,n.,2
print,v./n.,1
printer,n.,2
prior,adj./adv./n.,5
priority,n.,5
prison,n.,2
prisoner,n.,2
privacy,n.,4
private,adj.,2
privilege,n./v.,4
prize,n./v.,2
probable,adj.,3
problem,n.,1
procedure,n.,4
proceed,v.,4
process,n./v.,3
procession,n.,5
produce,v./n.,2
producer,n.,2
product,n.,3
production,n.,4
productive,adj.,4
productivity,n.,6
profession,n.,4
professional,adj./n.,4
professor,n.,4
proficiency,n.,6
profile,n./v.,5
profit,n./v.,3
profitable,adj.,4
profound,adj.,6
program,n./v.,3
progress,n./v.,2
progressive,adj./n.,6
prohibit,v.,6
prohibition,n.,6
project,n./v.,2
project,v.,2
projection,n.,6
prolong,v.,5
prominent,adj.,4
promise,n./v.,2
promising,adj.,4
promote,v.,3
promotion,n.,4
prompt,adj.,4
prompt,v./n.,4
prone,adj.,6
pronoun,n.,4
pronounce,v.,2
pronunciation,n.,4
proof,n.,3
prop,n./v.,5
propaganda,n.,6
propel,v.,6
propeller,n.,6
proper,adj.,3
property,n.,3
prophet,n.,5
proportion,n./v.,5
proposal,n.,3
propose,v.,2
prose,n.,6
prosecute,v.,6
prosecution,n.,6
prospect,n./v.,5
prospective,adj.,6
prosper,v.,4
prosperity,n.,4
prosperous,adj.,4
protect,v.,2
protection,n.,3
protective,adj.,3
protein,n.,4
protest,n./v.,4
proud,adj.,2
prove,v.,1
proverb,n.,4
provide,v.,2
province,n.,5
provincial,adj./n.,6
provoke,v.,6
prowl,v./n.,6
prune,n.,5
prune,v.,5
psychological,adj.,4
psychologist,n.,4
psychology,n.,4
pub,n.,3
public,adj./n.,1
publication,n.,4
publicity,n.,4
publicize,v.,5
publish,v.,4
publisher,n.,4
pudding,n.,2
puff,n./v.,5
pull,v./n.,1
pulse,n./v.,5
pump,n./v.,2
pumpkin,n.,2
punch,v./n.,3
punctual,adj.,6
punish,v./(n.),2
punishment,v./(n.),2
pupil,n.,2
puppet,n.,2
puppy,n.,2
purchase,v./n.,5
pure,adj.,3
purify,v.,6
purity,n.,6
purple,adj./n.,1
purpose,n.,1
purse,n.,2
pursue,v.,3
pursuit,n.,4
push,v./n.,1
put,v.,1
puzzle,n./v.,2
pyramid,n.,5
